trade_dt,fs_info_type,positions,num_cont
20150505,3,34552.0,1.0
20150506,2,33462.0,2.0
20150506,3,41494.0,2.0
20150507,2,32634.0,2.0
20150507,3,39873.0,2.0
20150508,2,31918.0,2.0
20150508,3,39237.0,2.0
20150511,2,31221.0,2.0
20150511,3,38488.0,2.0
20150512,2,30810.0,2.0
20150512,3,36877.0,2.0
20150513,2,30499.0,2.0
20150513,3,36592.0,2.0
20150514,2,31018.0,2.0
20150514,3,36535.0,2.0
20150515,2,30692.0,2.0
20150515,3,35430.0,2.0
20150518,2,31400.0,2.0
20150518,3,35972.0,2.0
20150519,2,31923.0,2.0
20150519,3,36545.0,2.0
20150520,2,31211.0,2.0
20150520,3,36365.0,2.0
20150521,2,30326.0,2.0
20150521,3,35685.0,2.0
20150522,2,29685.0,2.0
20150522,3,35375.0,2.0
20150525,2,29215.0,2.0
20150525,3,34792.0,2.0
20150526,2,26563.0,2.0
20150526,3,31954.0,2.0
20150527,2,25871.0,2.0
20150527,3,31298.0,2.0
20150528,2,25200.0,2.0
20150528,3,30433.0,2.0
20150529,2,23841.0,2.0
20150529,3,29130.0,2.0
20150601,2,22249.0,2.0
20150601,3,27228.0,2.0
20150602,2,21380.0,2.0
20150602,3,26036.0,2.0
20150603,2,21058.0,2.0
20150603,3,25494.0,2.0
20150604,2,20628.0,2.0
20150604,3,24850.0,2.0
20150605,2,20507.0,2.0
20150605,3,24745.0,2.0
20150608,2,20028.0,2.0
20150608,3,24298.0,2.0
20150609,2,19677.0,2.0
20150609,3,23779.0,2.0
20150610,2,18932.0,2.0
20150610,3,23196.0,2.0
20150611,2,18976.0,2.0
20150611,3,23577.0,2.0
20150612,2,18191.0,2.0
20150612,3,22609.0,2.0
20150615,2,17823.0,1.0
20150615,3,22502.0,1.0
20150616,2,18035.0,1.0
20150616,3,23042.0,1.0
20150617,2,17637.0,1.0
20150617,3,22617.0,1.0
20150618,2,17545.0,1.0
20150618,3,22246.0,1.0
20150619,2,17406.0,1.0
20150619,3,21856.0,1.0
20150623,2,17413.0,1.0
20150623,3,21625.0,1.0
20150624,2,17299.0,1.0
20150624,3,21290.0,1.0
20150625,2,17117.0,1.0
20150625,3,21009.0,1.0
20150626,2,16943.0,1.0
20150626,3,20530.0,1.0
20150629,2,16833.0,1.0
20150629,3,20199.0,1.0
20150630,2,16132.0,1.0
20150630,3,19435.0,1.0
20150701,2,16101.0,1.0
20150701,3,19583.0,1.0
20150702,2,15851.0,1.0
20150702,3,19109.0,1.0
20150703,2,15529.0,1.0
20150703,3,18548.0,1.0
20150706,2,15366.0,1.0
20150706,3,18305.0,1.0
20150707,2,14892.0,1.0
20150707,3,18010.0,1.0
20150708,2,15137.0,1.0
20150708,3,17797.0,1.0
20150709,2,14889.0,1.0
20150709,3,17292.0,1.0
20150710,2,14786.0,1.0
20150710,3,17488.0,1.0
20150713,2,14760.0,1.0
20150713,3,17265.0,1.0
20150714,2,14758.0,1.0
20150714,3,17426.0,1.0
20150715,2,14894.0,1.0
20150715,3,17552.0,1.0
20150716,2,14867.0,1.0
20150716,3,17665.0,1.0
20150717,2,14930.0,1.0
20150717,3,17597.0,1.0
20150720,2,14827.0,1.0
20150720,3,17649.0,1.0
20150721,2,14953.0,1.0
20150721,3,17468.0,1.0
20150722,2,14863.0,1.0
20150722,3,17444.0,1.0
20150723,2,15104.0,1.0
20150723,3,17919.0,1.0
20150724,2,14941.0,1.0
20150724,3,17957.0,1.0
20150727,2,14860.0,1.0
20150727,3,17679.0,1.0
20150728,2,14776.0,1.0
20150728,3,17739.0,1.0
20150729,2,14628.0,1.0
20150729,3,17526.0,1.0
20150730,2,14272.0,1.0
20150730,3,17086.0,1.0
20150731,2,13944.0,1.0
20150731,3,15750.0,1.0
20150803,2,13688.0,1.0
20150803,3,15495.0,1.0
20150804,2,13029.0,1.0
20150804,3,15011.0,1.0
20150805,2,12665.0,1.0
20150805,3,14267.0,1.0
20150806,2,11794.0,1.0
20150806,3,13617.0,1.0
20150807,2,11363.0,1.0
20150807,3,13064.0,1.0
20150810,2,11005.0,1.0
20150810,3,12412.0,1.0
20150811,2,10336.0,1.0
20150811,3,11502.0,1.0
20150812,2,9628.0,1.0
20150812,3,10239.0,1.0
20150813,2,8879.0,1.0
20150813,3,9478.0,1.0
20150814,2,8067.0,1.0
20150814,3,8786.0,1.0
20150817,2,7235.0,1.0
20150817,3,7428.0,1.0
20150818,2,15932.0,2.0
20150818,3,16264.0,2.0
20150819,2,16164.0,2.0
20150819,3,16303.0,2.0
20150820,2,16053.0,2.0
20150820,3,16093.0,2.0
20150821,2,15548.0,2.0
20150821,3,15542.0,2.0
20150824,2,15219.0,2.0
20150824,3,15464.0,2.0
20150825,2,14983.0,2.0
20150825,3,15207.0,2.0
20150826,2,14755.0,2.0
20150826,3,14791.0,2.0
20150827,2,14212.0,2.0
20150827,3,14159.0,2.0
20150828,2,13958.0,2.0
20150828,3,13806.0,2.0
20150831,2,14392.0,2.0
20150831,3,14434.0,2.0
20150901,2,13881.0,2.0
20150901,3,13861.0,2.0
20150902,2,13517.0,2.0
20150902,3,13139.0,2.0
20150907,2,13240.0,2.0
20150907,3,12979.0,2.0
20150908,2,12250.0,2.0
20150908,3,12163.0,2.0
20150909,2,12035.0,2.0
20150909,3,12055.0,2.0
20150910,2,12094.0,2.0
20150910,3,12232.0,2.0
20150911,2,10894.0,2.0
20150911,3,11054.0,2.0
20150914,2,10475.0,1.0
20150914,3,10786.0,1.0
20150915,2,10677.0,1.0
20150915,3,11384.0,1.0
20150916,2,10611.0,1.0
20150916,3,11047.0,1.0
20150917,2,10962.0,1.0
20150917,3,10583.0,1.0
20150918,2,10763.0,1.0
20150918,3,10613.0,1.0
20150921,2,10896.0,1.0
20150921,3,10531.0,1.0
20150922,2,11717.0,1.0
20150922,3,10825.0,1.0
20150923,2,11485.0,1.0
20150923,3,10755.0,1.0
20150924,2,11575.0,1.0
20150924,3,11265.0,1.0
20150925,2,11445.0,1.0
20150925,3,11483.0,1.0
20150928,2,11559.0,1.0
20150928,3,11774.0,1.0
20150929,2,11612.0,1.0
20150929,3,11969.0,1.0
20150930,2,11608.0,1.0
20150930,3,11795.0,1.0
20151008,2,11598.0,1.0
20151008,3,11365.0,1.0
20151009,2,12464.0,1.0
20151009,3,12996.0,1.0
20151012,2,12695.0,1.0
20151012,3,13618.0,1.0
20151013,2,13247.0,1.0
20151013,3,14440.0,1.0
20151014,2,12941.0,1.0
20151014,3,14092.0,1.0
20151015,2,13338.0,1.0
20151015,3,14144.0,1.0
20151016,2,12092.0,1.0
20151016,3,12597.0,1.0
20151019,2,11892.0,1.0
20151019,3,12628.0,1.0
20151020,2,12741.0,1.0
20151020,3,13849.0,1.0
20151021,2,13043.0,1.0
20151021,3,13630.0,1.0
20151022,2,13522.0,1.0
20151022,3,14362.0,1.0
20151023,2,14343.0,1.0
20151023,3,14978.0,1.0
20151026,2,14519.0,1.0
20151026,3,15314.0,1.0
20151027,2,15702.0,1.0
20151027,3,16618.0,1.0
20151028,2,14492.0,1.0
20151028,3,14991.0,1.0
20151029,2,14276.0,1.0
20151029,3,14957.0,1.0
20151030,2,13888.0,1.0
20151030,3,14904.0,1.0
20151102,2,13693.0,1.0
20151102,3,14779.0,1.0
20151103,2,14302.0,1.0
20151103,3,14891.0,1.0
20151104,2,13198.0,1.0
20151104,3,13457.0,1.0
20151105,2,12775.0,1.0
20151105,3,13509.0,1.0
20151106,2,12853.0,1.0
20151106,3,12676.0,1.0
20151109,2,13125.0,1.0
20151109,3,12361.0,1.0
20151110,2,12195.0,1.0
20151110,3,11948.0,1.0
20151111,2,11270.0,1.0
20151111,3,11046.0,1.0
20151112,2,10541.0,1.0
20151112,3,9624.0,1.0
20151113,2,10322.0,1.0
20151113,3,9145.0,1.0
20151116,2,9349.0,1.0
20151116,3,8564.0,1.0
20151117,2,17419.0,2.0
20151117,3,17013.0,2.0
20151118,2,17422.0,2.0
20151118,3,16253.0,2.0
20151119,2,17344.0,2.0
20151119,3,16996.0,2.0
20151120,2,18044.0,2.0
20151120,3,18397.0,2.0
20151123,2,17908.0,2.0
20151123,3,17296.0,2.0
20151124,2,18190.0,2.0
20151124,3,18547.0,2.0
20151125,2,17844.0,2.0
20151125,3,17454.0,2.0
20151126,2,18170.0,2.0
20151126,3,19040.0,2.0
20151127,2,16446.0,2.0
20151127,3,15914.0,2.0
20151130,2,17453.0,2.0
20151130,3,18268.0,2.0
20151201,2,17349.0,2.0
20151201,3,16684.0,2.0
20151202,2,17464.0,2.0
20151202,3,17380.0,2.0
20151203,2,17911.0,2.0
20151203,3,18244.0,2.0
20151204,2,17269.0,2.0
20151204,3,16475.0,2.0
20151207,2,16340.0,2.0
20151207,3,16426.0,2.0
20151208,2,17408.0,2.0
20151208,3,17826.0,2.0
20151209,2,17494.0,2.0
20151209,3,17671.0,2.0
20151210,2,17608.0,2.0
20151210,3,17211.0,2.0
20151211,2,18054.0,2.0
20151211,3,18405.0,2.0
20151214,2,16433.0,1.0
20151214,3,16284.0,1.0
20151215,2,16959.0,1.0
20151215,3,17123.0,1.0
20151216,2,17415.0,1.0
20151216,3,17608.0,1.0
20151217,2,17864.0,1.0
20151217,3,17780.0,1.0
20151218,2,19574.0,1.0
20151218,3,19933.0,1.0
20151221,2,20034.0,1.0
20151221,3,20435.0,1.0
20151222,2,19566.0,1.0
20151222,3,19925.0,1.0
20151223,2,19750.0,1.0
20151223,3,20527.0,1.0
20151224,2,20742.0,1.0
20151224,3,21183.0,1.0
20151225,2,20756.0,1.0
20151225,3,20204.0,1.0
20151228,2,20379.0,1.0
20151228,3,20433.0,1.0
20151229,2,19987.0,1.0
20151229,3,19575.0,1.0
20151230,2,19537.0,1.0
20151230,3,19438.0,1.0
20151231,2,20097.0,1.0
20151231,3,19827.0,1.0
20160104,2,20598.0,1.0
20160104,3,20174.0,1.0
20160105,2,20691.0,1.0
20160105,3,20442.0,1.0
20160106,2,21193.0,1.0
20160106,3,21029.0,1.0
20160107,2,20541.0,1.0
20160107,3,19653.0,1.0
20160108,2,20678.0,1.0
20160108,3,20260.0,1.0
20160111,2,20415.0,1.0
20160111,3,19919.0,1.0
20160112,2,20458.0,1.0
20160112,3,20702.0,1.0
20160113,2,21054.0,1.0
20160113,3,21209.0,1.0
20160114,2,20136.0,1.0
20160114,3,19616.0,1.0
20160115,2,19554.0,1.0
20160115,3,19465.0,1.0
20160118,2,20162.0,1.0
20160118,3,19263.0,1.0
20160119,2,18987.0,1.0
20160119,3,18520.0,1.0
20160120,2,18313.0,1.0
20160120,3,18649.0,1.0
20160121,2,17711.0,1.0
20160121,3,18176.0,1.0
20160122,2,17728.0,1.0
20160122,3,17700.0,1.0
20160125,2,17100.0,1.0
20160125,3,16861.0,1.0
20160126,2,16791.0,1.0
20160126,3,16225.0,1.0
20160127,2,25405.0,2.0
20160127,3,25073.0,2.0
20160128,2,26760.0,2.0
20160128,3,26423.0,2.0
20160129,2,26942.0,2.0
20160129,3,26683.0,2.0
20160201,2,27487.0,2.0
20160201,3,26859.0,2.0
20160202,2,27975.0,2.0
20160202,3,27412.0,2.0
20160203,2,28027.0,2.0
20160203,3,27547.0,2.0
20160204,2,28827.0,2.0
20160204,3,27986.0,2.0
20160205,2,28584.0,2.0
20160205,3,27774.0,2.0
20160215,2,28983.0,2.0
20160215,3,28703.0,2.0
20160216,2,28964.0,2.0
20160216,3,28392.0,2.0
20160217,2,28315.0,2.0
20160217,3,28241.0,2.0
20160218,2,28125.0,2.0
20160218,3,28313.0,2.0
20160219,2,26871.0,2.0
20160219,3,26710.0,2.0
20160222,2,26395.0,2.0
20160222,3,26561.0,2.0
20160223,2,24508.0,2.0
20160223,3,24529.0,2.0
20160224,2,22855.0,2.0
20160224,3,23010.0,2.0
20160225,2,23172.0,2.0
20160225,3,23551.0,2.0
20160226,2,23089.0,2.0
20160226,3,23280.0,2.0
20160229,2,22813.0,2.0
20160229,3,22992.0,2.0
20160301,2,23203.0,2.0
20160301,3,23688.0,2.0
20160302,2,23316.0,2.0
20160302,3,23581.0,2.0
20160303,2,22555.0,2.0
20160303,3,22360.0,2.0
20160304,2,24509.0,2.0
20160304,3,24216.0,2.0
20160307,2,25417.0,2.0
20160307,3,25095.0,2.0
20160308,2,25444.0,2.0
20160308,3,25068.0,2.0
20160309,2,26590.0,2.0
20160309,3,27174.0,2.0
20160310,2,27174.0,2.0
20160310,3,27276.0,2.0
20160311,2,26871.0,2.0
20160311,3,27517.0,2.0
20160314,2,26177.0,1.0
20160314,3,26809.0,1.0
20160315,2,25909.0,1.0
20160315,3,26434.0,1.0
20160316,2,25796.0,1.0
20160316,3,26767.0,1.0
20160317,2,25954.0,1.0
20160317,3,25837.0,1.0
20160318,2,25610.0,1.0
20160318,3,25644.0,1.0
20160321,2,25415.0,1.0
20160321,3,24542.0,1.0
20160322,2,25226.0,1.0
20160322,3,24758.0,1.0
20160323,2,25518.0,1.0
20160323,3,24853.0,1.0
20160324,2,25203.0,1.0
20160324,3,25214.0,1.0
20160325,2,25859.0,1.0
20160325,3,25856.0,1.0
20160328,2,26410.0,1.0
20160328,3,26368.0,1.0
20160329,2,29016.0,1.0
20160329,3,29221.0,1.0
20160330,2,29372.0,1.0
20160330,3,29549.0,1.0
20160331,2,27951.0,1.0
20160331,3,27895.0,1.0
20160401,2,28571.0,1.0
20160401,3,28244.0,1.0
20160405,2,27701.0,1.0
20160405,3,27228.0,1.0
20160406,2,27478.0,1.0
20160406,3,27229.0,1.0
20160407,2,27229.0,1.0
20160407,3,26835.0,1.0
20160408,2,27147.0,1.0
20160408,3,27266.0,1.0
20160411,2,26945.0,1.0
20160411,3,26658.0,1.0
20160412,2,26629.0,1.0
20160412,3,25930.0,1.0
20160413,2,25075.0,1.0
20160413,3,24602.0,1.0
20160414,2,23882.0,1.0
20160414,3,23571.0,1.0
20160415,2,31451.0,2.0
20160415,3,30853.0,2.0
20160418,2,31329.0,2.0
20160418,3,30787.0,2.0
20160419,2,31092.0,2.0
20160419,3,30782.0,2.0
20160420,2,30187.0,2.0
20160420,3,29247.0,2.0
20160421,2,30496.0,2.0
20160421,3,29425.0,2.0
20160422,2,30329.0,2.0
20160422,3,29741.0,2.0
20160425,2,30835.0,2.0
20160425,3,30410.0,2.0
20160426,2,28454.0,2.0
20160426,3,28364.0,2.0
20160427,2,28852.0,2.0
20160427,3,28452.0,2.0
20160428,2,28464.0,2.0
20160428,3,28133.0,2.0
20160429,2,28004.0,2.0
20160429,3,27907.0,2.0
20160503,2,27648.0,2.0
20160503,3,27709.0,2.0
20160504,2,27277.0,2.0
20160504,3,27223.0,2.0
20160505,2,27211.0,2.0
20160505,3,27129.0,2.0
20160506,2,26904.0,2.0
20160506,3,26785.0,2.0
20160509,2,26547.0,2.0
20160509,3,26536.0,2.0
20160510,2,26320.0,2.0
20160510,3,26121.0,2.0
20160511,2,25851.0,2.0
20160511,3,25576.0,2.0
20160512,2,25943.0,2.0
20160512,3,25932.0,2.0
20160513,2,25578.0,2.0
20160513,3,25307.0,2.0
20160516,2,25417.0,2.0
20160516,3,24961.0,2.0
20160517,2,24902.0,2.0
20160517,3,24519.0,2.0
20160518,2,24615.0,2.0
20160518,3,23807.0,2.0
20160519,2,23847.0,2.0
20160519,3,23672.0,2.0
20160520,2,23432.0,2.0
20160520,3,23525.0,2.0
20160523,2,23600.0,2.0
20160523,3,23902.0,2.0
20160524,2,23685.0,2.0
20160524,3,24291.0,2.0
20160525,2,23821.0,2.0
20160525,3,24287.0,2.0
20160526,2,23874.0,2.0
20160526,3,24460.0,2.0
20160527,2,23871.0,2.0
20160527,3,24250.0,2.0
20160530,2,24098.0,2.0
20160530,3,23899.0,2.0
20160531,2,23628.0,2.0
20160531,3,23817.0,2.0
20160601,2,23828.0,2.0
20160601,3,23958.0,2.0
20160602,2,24252.0,2.0
20160602,3,24083.0,2.0
20160603,2,24513.0,2.0
20160603,3,24190.0,2.0
20160606,2,24604.0,2.0
20160606,3,24381.0,2.0
20160607,2,25036.0,2.0
20160607,3,24659.0,2.0
20160608,2,25315.0,2.0
20160608,3,24757.0,2.0
20160613,2,24176.0,2.0
20160613,3,24080.0,2.0
20160614,2,24383.0,1.0
20160614,3,24358.0,1.0
20160615,2,24224.0,1.0
20160615,3,24337.0,1.0
20160616,2,24329.0,1.0
20160616,3,24450.0,1.0
20160617,2,24518.0,1.0
20160617,3,24392.0,1.0
20160620,2,24291.0,1.0
20160620,3,24156.0,1.0
20160621,2,24527.0,1.0
20160621,3,24696.0,1.0
20160622,2,24573.0,1.0
20160622,3,24676.0,1.0
20160623,2,24453.0,1.0
20160623,3,24340.0,1.0
20160624,2,24969.0,1.0
20160624,3,25164.0,1.0
20160627,2,24605.0,1.0
20160627,3,25045.0,1.0
20160628,2,24278.0,1.0
20160628,3,24606.0,1.0
20160629,2,23702.0,1.0
20160629,3,24073.0,1.0
20160630,2,22638.0,1.0
20160630,3,23733.0,1.0
20160701,2,22233.0,1.0
20160701,3,23472.0,1.0
20160704,2,21723.0,1.0
20160704,3,22258.0,1.0
20160705,2,20624.0,1.0
20160705,3,21661.0,1.0
20160706,2,20552.0,1.0
20160706,3,21802.0,1.0
20160707,2,20641.0,1.0
20160707,3,22046.0,1.0
20160708,2,21017.0,1.0
20160708,3,22544.0,1.0
20160711,2,20135.0,1.0
20160711,3,21306.0,1.0
20160712,2,19561.0,1.0
20160712,3,20551.0,1.0
20160713,2,19166.0,1.0
20160713,3,20127.0,1.0
20160714,2,18972.0,1.0
20160714,3,20052.0,1.0
20160715,2,18899.0,1.0
20160715,3,20168.0,1.0
20160718,2,18790.0,1.0
20160718,3,19787.0,1.0
20160719,2,18713.0,1.0
20160719,3,19826.0,1.0
20160720,2,19497.0,1.0
20160720,3,20900.0,1.0
20160721,2,20305.0,1.0
20160721,3,21498.0,1.0
20160722,2,19603.0,1.0
20160722,3,20950.0,1.0
20160725,2,19536.0,1.0
20160725,3,20688.0,1.0
20160726,2,20106.0,1.0
20160726,3,21763.0,1.0
20160727,2,19318.0,1.0
20160727,3,20862.0,1.0
20160728,2,18828.0,1.0
20160728,3,20998.0,1.0
20160729,2,18453.0,1.0
20160729,3,20110.0,1.0
20160801,2,17855.0,1.0
20160801,3,19390.0,1.0
20160802,2,26972.0,2.0
20160802,3,29342.0,2.0
20160803,2,26626.0,2.0
20160803,3,29328.0,2.0
20160804,2,27033.0,2.0
20160804,3,29669.0,2.0
20160805,2,26998.0,2.0
20160805,3,29632.0,2.0
20160808,2,26453.0,2.0
20160808,3,28886.0,2.0
20160809,2,25578.0,2.0
20160809,3,28002.0,2.0
20160810,2,24766.0,2.0
20160810,3,26682.0,2.0
20160811,2,24051.0,2.0
20160811,3,25919.0,2.0
20160812,2,23401.0,2.0
20160812,3,25655.0,2.0
20160815,2,22025.0,2.0
20160815,3,23771.0,2.0
20160816,2,21209.0,2.0
20160816,3,22504.0,2.0
20160817,2,20762.0,2.0
20160817,3,22330.0,2.0
20160818,2,20054.0,2.0
20160818,3,21226.0,2.0
20160819,2,18679.0,2.0
20160819,3,19627.0,2.0
20160822,2,18626.0,2.0
20160822,3,19754.0,2.0
20160823,2,18251.0,2.0
20160823,3,19058.0,2.0
20160824,2,18410.0,2.0
20160824,3,19152.0,2.0
20160825,2,17897.0,2.0
20160825,3,18460.0,2.0
20160826,2,17773.0,2.0
20160826,3,18924.0,2.0
20160829,2,17936.0,2.0
20160829,3,18859.0,2.0
20160830,2,19801.0,2.0
20160830,3,19868.0,2.0
20160831,2,19183.0,2.0
20160831,3,19298.0,2.0
20160901,2,18839.0,2.0
20160901,3,19410.0,2.0
20160902,2,18275.0,2.0
20160902,3,18699.0,2.0
20160905,2,17827.0,2.0
20160905,3,18725.0,2.0
20160906,2,18353.0,2.0
20160906,3,19088.0,2.0
20160907,2,18415.0,2.0
20160907,3,19092.0,2.0
20160908,2,17823.0,2.0
20160908,3,19249.0,2.0
20160909,2,16914.0,2.0
20160909,3,18644.0,2.0
20160912,2,17161.0,1.0
20160912,3,18244.0,1.0
20160913,2,18195.0,1.0
20160913,3,19445.0,1.0
20160914,2,18251.0,1.0
20160914,3,19772.0,1.0
20160919,2,18292.0,1.0
20160919,3,19583.0,1.0
20160920,2,18170.0,1.0
20160920,3,19610.0,1.0
20160921,2,18199.0,1.0
20160921,3,19608.0,1.0
20160922,2,18183.0,1.0
20160922,3,19558.0,1.0
20160923,2,18140.0,1.0
20160923,3,19828.0,1.0
20160926,2,18193.0,1.0
20160926,3,19912.0,1.0
20160927,2,18353.0,1.0
20160927,3,20161.0,1.0
20160928,2,18239.0,1.0
20160928,3,19943.0,1.0
20160929,2,18215.0,1.0
20160929,3,19802.0,1.0
20160930,2,18170.0,1.0
20160930,3,19807.0,1.0
20161010,2,18095.0,1.0
20161010,3,19871.0,1.0
20161011,2,18315.0,1.0
20161011,3,19863.0,1.0
20161012,2,18178.0,1.0
20161012,3,19144.0,1.0
20161013,2,18095.0,1.0
20161013,3,19515.0,1.0
20161014,2,17913.0,1.0
20161014,3,19382.0,1.0
20161017,2,17912.0,1.0
20161017,3,19517.0,1.0
20161018,2,17777.0,1.0
20161018,3,19443.0,1.0
20161019,2,17347.0,1.0
20161019,3,19518.0,1.0
20161020,2,17416.0,1.0
20161020,3,19936.0,1.0
20161021,2,17785.0,1.0
20161021,3,20318.0,1.0
20161024,2,17198.0,1.0
20161024,3,19390.0,1.0
20161025,2,16753.0,1.0
20161025,3,18408.0,1.0
20161026,2,16903.0,1.0
20161026,3,17678.0,1.0
20161027,2,16580.0,1.0
20161027,3,17716.0,1.0
20161028,2,16529.0,1.0
20161028,3,17474.0,1.0
20161031,2,16485.0,1.0
20161031,3,16634.0,1.0
20161101,2,15222.0,1.0
20161101,3,15627.0,1.0
20161102,2,15136.0,1.0
20161102,3,15483.0,1.0
20161103,2,14253.0,1.0
20161103,3,14677.0,1.0
20161104,2,13433.0,1.0
20161104,3,13871.0,1.0
20161107,2,22573.0,2.0
20161107,3,22011.0,2.0
20161108,2,21763.0,2.0
20161108,3,21269.0,2.0
20161109,2,21182.0,2.0
20161109,3,20564.0,2.0
20161110,2,20213.0,2.0
20161110,3,19734.0,2.0
20161111,2,19612.0,2.0
20161111,3,19031.0,2.0
20161114,2,19234.0,2.0
20161114,3,18703.0,2.0
20161115,2,18906.0,2.0
20161115,3,18704.0,2.0
20161116,2,18755.0,2.0
20161116,3,18176.0,2.0
20161117,2,19168.0,2.0
20161117,3,19102.0,2.0
20161118,2,18871.0,2.0
20161118,3,18545.0,2.0
20161121,2,18781.0,2.0
20161121,3,18387.0,2.0
20161122,2,19057.0,2.0
20161122,3,18446.0,2.0
20161123,2,18295.0,2.0
20161123,3,17827.0,2.0
20161124,2,18434.0,2.0
20161124,3,18163.0,2.0
20161125,2,18583.0,2.0
20161125,3,18340.0,2.0
20161128,2,18377.0,2.0
20161128,3,18185.0,2.0
20161129,2,19609.0,2.0
20161129,3,18762.0,2.0
20161130,2,19327.0,2.0
20161130,3,18774.0,2.0
20161201,2,20635.0,2.0
20161201,3,19963.0,2.0
